,filename,train mask
2031,image2D_id-17 43.png,infect2D_id-17 43.png
2032,image2D_id-17 44.png,infect2D_id-17 44.png
2033,image2D_id-17 45.png,infect2D_id-17 45.png
2034,image2D_id-17 46.png,infect2D_id-17 46.png
2035,image2D_id-17 47.png,infect2D_id-17 47.png
2036,image2D_id-17 48.png,infect2D_id-17 48.png
2037,image2D_id-17 49.png,infect2D_id-17 49.png
2038,image2D_id-17 50.png,infect2D_id-17 50.png
2039,image2D_id-17 51.png,infect2D_id-17 51.png
2040,image2D_id-17 52.png,infect2D_id-17 52.png
2041,image2D_id-17 53.png,infect2D_id-17 53.png
2042,image2D_id-17 54.png,infect2D_id-17 54.png
2043,image2D_id-17 55.png,infect2D_id-17 55.png
2044,image2D_id-17 56.png,infect2D_id-17 56.png
2045,image2D_id-17 57.png,infect2D_id-17 57.png
2046,image2D_id-17 58.png,infect2D_id-17 58.png
2047,image2D_id-17 59.png,infect2D_id-17 59.png
2048,image2D_id-17 60.png,infect2D_id-17 60.png
2049,image2D_id-17 61.png,infect2D_id-17 61.png
2050,image2D_id-17 62.png,infect2D_id-17 62.png
2051,image2D_id-17 63.png,infect2D_id-17 63.png
2052,image2D_id-17 64.png,infect2D_id-17 64.png
2053,image2D_id-17 65.png,infect2D_id-17 65.png
2054,image2D_id-17 66.png,infect2D_id-17 66.png
2055,image2D_id-17 67.png,infect2D_id-17 67.png
2056,image2D_id-17 68.png,infect2D_id-17 68.png
2057,image2D_id-17 69.png,infect2D_id-17 69.png
2058,image2D_id-17 70.png,infect2D_id-17 70.png
2059,image2D_id-17 71.png,infect2D_id-17 71.png
2060,image2D_id-17 72.png,infect2D_id-17 72.png
2061,image2D_id-17 73.png,infect2D_id-17 73.png
2062,image2D_id-17 74.png,infect2D_id-17 74.png
2063,image2D_id-17 75.png,infect2D_id-17 75.png
2064,image2D_id-17 76.png,infect2D_id-17 76.png
2065,image2D_id-17 77.png,infect2D_id-17 77.png
2066,image2D_id-17 78.png,infect2D_id-17 78.png
2067,image2D_id-17 79.png,infect2D_id-17 79.png
2068,image2D_id-17 80.png,infect2D_id-17 80.png
2069,image2D_id-17 81.png,infect2D_id-17 81.png
2070,image2D_id-17 82.png,infect2D_id-17 82.png
2071,image2D_id-17 83.png,infect2D_id-17 83.png
2072,image2D_id-17 84.png,infect2D_id-17 84.png
2073,image2D_id-17 85.png,infect2D_id-17 85.png
2074,image2D_id-17 86.png,infect2D_id-17 86.png
2075,image2D_id-17 87.png,infect2D_id-17 87.png
2076,image2D_id-17 88.png,infect2D_id-17 88.png
2077,image2D_id-17 89.png,infect2D_id-17 89.png
2078,image2D_id-17 90.png,infect2D_id-17 90.png
2079,image2D_id-17 91.png,infect2D_id-17 91.png
2080,image2D_id-17 92.png,infect2D_id-17 92.png
2081,image2D_id-18 0.png,infect2D_id-18 0.png
2082,image2D_id-18 1.png,infect2D_id-18 1.png
2083,image2D_id-18 2.png,infect2D_id-18 2.png
2084,image2D_id-18 3.png,infect2D_id-18 3.png
2085,image2D_id-18 4.png,infect2D_id-18 4.png
2086,image2D_id-18 5.png,infect2D_id-18 5.png
2087,image2D_id-18 6.png,infect2D_id-18 6.png
2088,image2D_id-18 7.png,infect2D_id-18 7.png
2089,image2D_id-18 8.png,infect2D_id-18 8.png
2090,image2D_id-18 9.png,infect2D_id-18 9.png
2091,image2D_id-18 10.png,infect2D_id-18 10.png
2092,image2D_id-18 11.png,infect2D_id-18 11.png
2093,image2D_id-18 12.png,infect2D_id-18 12.png
2094,image2D_id-18 13.png,infect2D_id-18 13.png
2095,image2D_id-18 14.png,infect2D_id-18 14.png
2096,image2D_id-18 15.png,infect2D_id-18 15.png
2097,image2D_id-18 16.png,infect2D_id-18 16.png
2098,image2D_id-18 17.png,infect2D_id-18 17.png
2099,image2D_id-18 18.png,infect2D_id-18 18.png
2100,image2D_id-18 19.png,infect2D_id-18 19.png
2101,image2D_id-18 20.png,infect2D_id-18 20.png
2102,image2D_id-18 21.png,infect2D_id-18 21.png
2103,image2D_id-18 22.png,infect2D_id-18 22.png
2104,image2D_id-18 23.png,infect2D_id-18 23.png
2105,image2D_id-18 24.png,infect2D_id-18 24.png
2106,image2D_id-18 25.png,infect2D_id-18 25.png
2107,image2D_id-18 26.png,infect2D_id-18 26.png
2108,image2D_id-18 27.png,infect2D_id-18 27.png
2109,image2D_id-18 28.png,infect2D_id-18 28.png
2110,image2D_id-18 29.png,infect2D_id-18 29.png
2111,image2D_id-18 30.png,infect2D_id-18 30.png
2112,image2D_id-18 31.png,infect2D_id-18 31.png
2113,image2D_id-18 32.png,infect2D_id-18 32.png
2114,image2D_id-18 33.png,infect2D_id-18 33.png
2115,image2D_id-18 34.png,infect2D_id-18 34.png
2116,image2D_id-18 35.png,infect2D_id-18 35.png
2117,image2D_id-18 36.png,infect2D_id-18 36.png
2118,image2D_id-18 37.png,infect2D_id-18 37.png
2119,image2D_id-18 38.png,infect2D_id-18 38.png
2120,image2D_id-19 0.png,infect2D_id-19 0.png
2121,image2D_id-19 1.png,infect2D_id-19 1.png
2122,image2D_id-19 2.png,infect2D_id-19 2.png
2123,image2D_id-19 3.png,infect2D_id-19 3.png
2124,image2D_id-19 4.png,infect2D_id-19 4.png
2125,image2D_id-19 5.png,infect2D_id-19 5.png
2126,image2D_id-19 6.png,infect2D_id-19 6.png
2127,image2D_id-19 7.png,infect2D_id-19 7.png
2128,image2D_id-19 8.png,infect2D_id-19 8.png
2129,image2D_id-19 9.png,infect2D_id-19 9.png
2130,image2D_id-19 10.png,infect2D_id-19 10.png
2131,image2D_id-19 11.png,infect2D_id-19 11.png
2132,image2D_id-19 12.png,infect2D_id-19 12.png
2133,image2D_id-19 13.png,infect2D_id-19 13.png
2134,image2D_id-19 14.png,infect2D_id-19 14.png
2135,image2D_id-19 15.png,infect2D_id-19 15.png
2136,image2D_id-19 16.png,infect2D_id-19 16.png
2137,image2D_id-19 17.png,infect2D_id-19 17.png
2138,image2D_id-19 18.png,infect2D_id-19 18.png
2139,image2D_id-19 19.png,infect2D_id-19 19.png
2140,image2D_id-19 20.png,infect2D_id-19 20.png
2141,image2D_id-19 21.png,infect2D_id-19 21.png
2142,image2D_id-19 22.png,infect2D_id-19 22.png
2143,image2D_id-19 23.png,infect2D_id-19 23.png
2144,image2D_id-19 24.png,infect2D_id-19 24.png
2145,image2D_id-19 25.png,infect2D_id-19 25.png
2146,image2D_id-19 26.png,infect2D_id-19 26.png
2147,image2D_id-19 27.png,infect2D_id-19 27.png
2148,image2D_id-19 28.png,infect2D_id-19 28.png
2149,image2D_id-19 29.png,infect2D_id-19 29.png
2150,image2D_id-19 30.png,infect2D_id-19 30.png
2151,image2D_id-19 31.png,infect2D_id-19 31.png
2152,image2D_id-19 32.png,infect2D_id-19 32.png
2153,image2D_id-19 33.png,infect2D_id-19 33.png
2154,image2D_id-19 34.png,infect2D_id-19 34.png
2155,image2D_id-19 35.png,infect2D_id-19 35.png
2156,image2D_id-19 36.png,infect2D_id-19 36.png
2157,image2D_id-19 37.png,infect2D_id-19 37.png
2158,image2D_id-19 38.png,infect2D_id-19 38.png
2159,image2D_id-19 39.png,infect2D_id-19 39.png
2160,image2D_id-19 40.png,infect2D_id-19 40.png
2161,image2D_id-19 41.png,infect2D_id-19 41.png
2162,image2D_id-19 42.png,infect2D_id-19 42.png
2163,image2D_id-19 43.png,infect2D_id-19 43.png
2164,image2D_id-19 44.png,infect2D_id-19 44.png
